Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,WeekOfYear,Quarter,Is_Month_End,Weekly_Sales_Lag_1,Weekly_Sales_Lag_2,Weekly_Sales_Lag_4,Weekly_Sales_Lag_52,Sales_Rolling_Mean_4,Sales_Rolling_Std_4,Sales_Rolling_Mean_12
23,2011-04-08,1248901.98,0,36.74,3.72,134.1777742,4.781,2011,4,14,2,0,1182694.95,1148624.83,1042043.55,1264434.7,1144261.4875,71822.80866096675,1172955.3916666666
23,2011-04-15,1263680.51,0,45.51,3.823,134.2784667,4.781,2011,4,15,2,0,1248901.98,1182694.95,1203682.62,1288823.72,1195976.095,41948.66283217236,1192300.8816666666
23,2011-04-22,1447301.24,0,39.62,3.919,134.3571,4.781,2011,4,16,2,0,1263680.51,1248901.98,1148624.83,1315023.08,1210975.5675,54478.22660484148,1205048.7525
23,2011-04-29,1173307.4,0,54.2,3.988,134.4357333,4.781,2011,4,17,2,0,1447301.24,1263680.51,1182694.95,1259414.52,1285644.67,113378.33576891499,1235352.3883333334
23,2011-05-06,1359921.13,0,50.07,4.078,134.5143667,4.781,2011,5,18,2,0,1173307.4,1447301.24,1248901.98,1365552.28,1283297.7825,116279.73014016729,1236508.1275
23,2011-05-13,1254914.87,0,55.12,4.095,134.593,4.781,2011,5,19,2,0,1359921.13,1173307.4,1263680.51,1303055.09,1311052.57,118560.36459713454,1245686.0216666667
23,2011-05-20,1337617.55,0,56.67,4.101,134.6803871,4.781,2011,5,20,2,0,1254914.87,1359921.13,1447301.24,1327424.28,1308861.16,119802.33768129682,1236097.9633333334
23,2011-05-27,1361945.18,0,63.27,4.034,134.7677742,4.781,2011,5,21,2,0,1337617.55,1254914.87,1173307.4,1571158.56,1281440.2374999998,85071.43389358572,1246989.6591666667
23,2011-06-03,1562161.97,0,67.21,3.973,134.8551613,4.781,2011,6,22,2,0,1361945.18,1337617.55,1359921.13,1514435.51,1328599.6825,50344.57535963783,1252052.9841666666
23,2011-06-10,1447028.06,0,65.23,3.924,134.9425484,4.781,2011,6,23,2,0,1562161.97,1361945.18,1254914.87,1439432.06,1379159.8925,130318.4542216841,1295396.1858333333
23,2011-06-17,1470520.83,0,61.06,3.873,135.0837333,4.781,2011,6,24,2,0,1447028.06,1562161.97,1337617.55,1507708.93,1427188.19,101474.28513828169,1315674.9725
23,2011-06-24,1434036.18,0,63.8,3.851,135.2652667,4.781,2011,6,25,2,0,1470520.83,1447028.06,1361945.18,1415204.88,1460414.0099999998,82320.69264700137,1342499.6391666667
23,2011-07-01,1492507.44,0,65.65,3.815,135.4468,4.584,2011,7,26,3,0,1434036.18,1470520.83,1562161.97,1549113.18,1478436.76,57822.97893091787,1363444.7416666667
23,2011-07-08,1379488.05,0,69.92,3.784,135.6283333,4.584,2011,7,27,3,0,1492507.44,1434036.18,1447028.06,1417535.78,1461023.1275,25856.176154994137,1383745.1966666665
23,2011-07-15,1360520.56,0,69.8,3.827,135.7837419,4.584,2011,7,28,3,0,1379488.05,1492507.44,1470520.83,1413124.11,1444138.125,49387.31026952755,1393395.825
23,2011-07-22,1362144.0,0,76.74,3.882,135.8738387,4.584,2011,7,29,3,0,1360520.56,1379488.05,1434036.18,1333634.45,1416638.0574999999,59408.62577765908,1386164.1016666668
23,2011-07-29,1319767.55,0,69.55,3.898,135.9639355,4.584,2011,7,30,3,0,1362144.0,1360520.56,1492507.44,1319773.55,1398665.0125,63147.81785717831,1401900.485
23,2011-08-05,1416344.68,0,69.53,3.903,136.0540323,4.584,2011,8,31,3,0,1319767.55,1362144.0,1379488.05,1417013.07,1355480.04,25308.639440011244,1398554.3533333335
23,2011-08-12,1380952.05,0,69.86,3.88,136.144129,4.584,2011,8,32,3,0,1416344.68,1319767.55,1360520.56,1346345.97,1364694.1975,39623.64090347953,1412006.8375000001
23,2011-08-19,1453416.53,0,67.09,3.82,136.183129,4.584,2011,8,33,3,0,1380952.05,1416344.68,1362144.0,1439901.05,1369802.07,40218.71797794731,1415618.0458333334
23,2011-08-26,1637266.29,0,67.04,3.796,136.2136129,4.584,2011,8,34,3,0,1453416.53,1380952.05,1319767.55,1584623.36,1392620.2025000001,56870.31747518602,1423240.6583333332
23,2011-09-02,1464295.69,0,65.33,3.784,136.2440968,4.584,2011,9,35,3,0,1637266.29,1453416.53,1416344.68,1405119.23,1471994.8875000002,114084.08551964344,1429499.3516666666
23,2011-09-09,1423289.9,1,66.04,3.809,136.2745806,4.584,2011,9,36,3,0,1464295.69,1637266.29,1380952.05,1272842.85,1483982.6400000001,108678.49053347802,1430938.3208333335
23,2011-09-16,1253329.17,0,60.52,3.809,136.3145,4.584,2011,9,37,3,0,1423289.9,1464295.69,1453416.53,1159132.58,1494567.1025,96700.95783946448,1427002.4100000001
23,2011-09-23,1289082.81,0,57.14,3.758,136.367,4.584,2011,9,38,3,0,1253329.17,1423289.9,1637266.29,1099055.65,1444545.2625000002,157635.50603958094,1411943.4925
23,2011-09-30,1275597.85,0,64.76,3.684,136.4195,4.584,2011,9,39,3,1,1289082.81,1253329.17,1464295.69,1129909.44,1357499.3925,102088.3670380649,1394991.4400000002
23,2011-10-07,1463501.99,0,49.0,3.633,136.472,4.42,2011,10,40,4,0,1275597.85,1289082.81,1423289.9,1179851.68,1310324.9325,76739.38331022426,1386333.9233333333
23,2011-10-14,1257778.34,0,56.79,3.583,136.5150968,4.42,2011,10,41,4,0,1463501.99,1275597.85,1253329.17,1119809.71,1320377.955,96548.21398147971,1394915.7091666667
23,2011-10-21,1441032.59,0,52.12,3.618,136.5017742,4.42,2011,10,42,4,0,1257778.34,1463501.99,1289082.81,1147503.92,1321490.2475,95538.64195320923,1386218.5708333333
23,2011-10-28,1407191.96,0,42.57,3.604,136.4884516,4.42,2011,10,43,4,0,1441032.59,1257778.34,1275597.85,1112871.23,1359477.6925000001,107781.94353005705,1396323.9908333335
23,2011-11-04,1428436.33,0,39.18,3.586,136.475129,4.42,2011,11,44,4,0,1407191.96,1441032.59,1463501.99,1203119.96,1392376.22,92668.6084063582,1395561.264166667
23,2011-11-11,1436940.78,0,44.04,3.57,136.4618065,4.42,2011,11,45,4,0,1428436.33,1407191.96,1257778.34,1387953.75,1383609.805,85042.08605003213,1399518.2874999999
23,2011-11-18,1345631.96,0,45.48,3.571,136.4666667,4.42,2011,11,46,4,0,1436940.78,1428436.33,1441032.59,1314994.32,1428400.415,15080.998341612596,1398145.3083333333
23,2011-11-25,2057059.53,1,35.23,3.536,136.4788,4.42,2011,11,47,4,0,1345631.96,1436940.78,1407191.96,2072685.05,1404550.2575,41223.111558511286,1373842.4475
23,2011-12-02,1552886.59,0,43.6,3.501,136.4909333,4.42,2011,12,48,4,0,2057059.53,1345631.96,1428436.33,1617025.41,1567017.1500000001,329280.7526775343,1423239.4341666668
23,2011-12-09,1841173.6,0,36.4,3.47,136.5030667,4.42,2011,12,49,4,0,1552886.59,2057059.53,1436940.78,1872365.99,1598129.715,317490.4221663885,1434039.1583333332
23,2011-12-16,2173621.2,0,32.99,3.445,136.5335161,4.42,2011,12,50,4,0,1841173.6,1552886.59,1345631.96,2238573.48,1699187.92,313388.9588463222,1483026.1941666668
23,2011-12-23,2587953.32,0,27.8,3.413,136.5883871,4.42,2011,12,51,4,0,2173621.2,1841173.6,2057059.53,2734277.1,1906185.23,272843.9685433399,1556737.7266666666
23,2011-12-30,1213486.95,1,22.3,3.402,136.6432581,4.42,2011,12,52,4,0,2587953.32,2173621.2,1552886.59,1169773.85,2038908.6775,445314.1638544087,1666100.6824999999
23,2012-01-06,1150662.55,0,24.29,3.439,136.698129,4.261,2012,1,1,1,0,1213486.95,2587953.32,1841173.6,1122034.48,1954058.7675,580580.0672233612,1645266.0958333332
23,2012-01-13,1031451.35,0,28.49,3.523,136.753,4.261,2012,1,2,1,0,1150662.55,1213486.95,2173621.2,1016756.1,1781431.0050000001,712909.6920555056,1636339.78
23,2012-01-20,1146992.13,0,15.33,3.542,136.8564194,4.261,2012,1,3,1,0,1031451.35,1150662.55,2587953.32,1110706.06,1495888.5425,731946.9537649918,1602208.01
23,2012-01-27,1037476.38,0,25.71,3.568,136.9598387,4.261,2012,1,4,1,0,1146992.13,1031451.35,1213486.95,1083657.61,1135648.245,75872.63451611022,1580524.6908333332
23,2012-02-03,1261872.67,0,29.71,3.633,137.0632581,4.261,2012,2,5,1,0,1037476.38,1146992.13,1150662.55,1159438.53,1091645.6025,66090.5714375251,1547944.695
23,2012-02-10,1358444.07,1,26.6,3.655,137.1666774,4.261,2012,2,6,1,0,1261872.67,1037476.38,1031451.35,1249786.4,1119448.1324999998,108790.65924769448,1533355.6858333333
23,2012-02-17,1365546.69,0,27.01,3.703,137.2583103,4.261,2012,2,7,1,0,1358444.07,1261872.67,1146992.13,1369971.57,1201196.3125,139224.98254808737,1534423.3616666666
23,2012-02-24,1272948.27,0,31.12,3.751,137.3411034,4.261,2012,2,8,1,0,1365546.69,1358444.07,1037476.38,1206917.2,1255834.9525,153060.13693561347,1476797.2916666667
23,2012-03-02,1322852.2,0,25.91,3.827,137.4238966,4.261,2012,3,9,1,0,1272948.27,1365546.69,1261872.67,1301185.28,1314702.925,54872.16435443689,1453469.0983333334
23,2012-03-09,1292724.9,0,33.11,3.876,137.5066897,4.261,2012,3,10,1,0,1322852.2,1272948.27,1358444.07,1042043.55,1329947.8075,42342.30482124747,1410275.6483333334
23,2012-03-16,1258364.31,0,41.19,3.867,137.5843871,4.261,2012,3,11,1,0,1292724.9,1322852.2,1365546.69,1203682.62,1313518.015,40300.40476487721,1336867.6233333333
23,2012-03-23,1288154.1,0,57.82,3.889,137.6552903,4.261,2012,3,12,1,0,1258364.31,1292724.9,1272948.27,1148624.83,1286722.42,27900.42042690547,1226068.5391666668
23,2012-03-30,1261964.96,0,36.71,3.921,137.7261935,4.261,2012,3,13,1,0,1288154.1,1258364.31,1322852.2,1182694.95,1290523.8775,26393.298157530502,1232290.8016666665
23,2012-04-06,1604605.69,0,37.43,3.957,137.7970968,4.125,2012,4,14,2,0,1261964.96,1288154.1,1292724.9,1248901.98,1275302.0675,17639.878091986157,1241566.0025000002
23,2012-04-13,1231752.54,0,41.81,4.025,137.868,4.125,2012,4,15,2,0,1604605.69,1261964.96,1258364.31,1263680.51,1353272.2650000001,168080.74429059713,1289328.8641666665
23,2012-04-20,1287899.41,0,56.55,4.046,137.9230667,4.125,2012,4,16,2,0,1231752.54,1604605.69,1288154.1,1447301.24,1346619.3225,173527.98705108417,1296392.2316666667
23,2012-04-27,1277758.76,0,44.62,4.023,137.9781333,4.125,2012,4,17,2,0,1287899.41,1231752.54,1261964.96,1173307.4,1346555.65,173556.63488257263,1317260.8175
23,2012-05-04,1317379.68,0,45.88,3.991,138.0332,4.125,2012,5,18,2,0,1277758.76,1287899.41,1604605.69,1359921.13,1350504.1,171153.71526269772,1318584.6583333332
23,2012-05-11,1321914.34,0,52.9,3.947,138.0882667,4.125,2012,5,19,2,0,1317379.68,1277758.76,1231752.54,1254914.87,1278697.5975,35523.21634908917,1315162.6258333332
23,2012-05-18,1332952.47,0,58.42,3.899,138.1065806,4.125,2012,5,20,2,0,1321914.34,1317379.68,1287899.41,1337617.55,1301238.0474999999,21735.20618087527,1311526.5966666667
23,2012-05-25,1552934.64,0,66.43,3.85,138.1101935,4.125,2012,5,21,2,0,1332952.47,1321914.34,1277758.76,1361945.18,1312501.3125,24067.255441689456,1316526.9466666665
23,2012-06-01,1476144.34,0,66.22,3.798,138.1138065,4.125,2012,6,22,2,0,1552934.64,1332952.47,1317379.68,1562161.97,1381295.2825,114612.96776332287,1335700.4833333334
23,2012-06-08,1568048.54,0,56.82,3.746,138.1174194,4.125,2012,6,23,2,0,1476144.34,1552934.64,1321914.34,1447028.06,1420986.4475,112572.91309490717,1350985.4366666668
23,2012-06-15,1543667.68,0,64.73,3.683,138.1295333,4.125,2012,6,24,2,0,1568048.54,1476144.34,1332952.47,1470520.83,1482519.9974999998,107524.33484502805,1376792.4558333333
23,2012-06-22,1522042.57,0,71.82,3.629,138.1629,4.125,2012,6,25,2,0,1543667.68,1568048.54,1552934.64,1434036.18,1535198.7999999998,40631.74708245695,1398085.2541666667
23,2012-06-29,1451782.16,0,64.23,3.577,138.1962667,4.125,2012,6,26,2,0,1522042.57,1543667.68,1476144.34,1492507.44,1527475.7825,39041.69985628353,1419758.3883333334
23,2012-07-06,1545370.16,0,70.86,3.538,138.2296333,4.156,2012,7,27,3,0,1451782.16,1522042.57,1568048.54,1379488.05,1521385.2375,50063.26506684009,1407023.0941666665
23,2012-07-13,1384921.63,0,69.19,3.561,138.263,4.156,2012,7,28,3,0,1545370.16,1451782.16,1543667.68,1360520.56,1515715.6425,43925.038435674796,1433157.8958333333
23,2012-07-20,1381339.23,0,71.13,3.61,138.2331935,4.156,2012,7,29,3,0,1384921.63,1545370.16,1522042.57,1362144.0,1476029.1300000001,72603.73546984344,1441243.0808333333
23,2012-07-27,1322932.36,0,69.31,3.701,138.2033871,4.156,2012,7,30,3,0,1381339.23,1384921.63,1451782.16,1319767.55,1440853.295,76840.72323560556,1449874.7866666664
23,2012-08-03,1416926.31,0,71.51,3.698,138.1735806,4.156,2012,8,31,3,0,1322932.36,1381339.23,1545370.16,1416344.68,1408640.845,95479.19376001779,1450337.5099999998
23,2012-08-10,1436311.76,0,71.12,3.772,138.1437742,4.156,2012,8,32,3,0,1416926.31,1322932.36,1384921.63,1380952.05,1376529.8824999998,39149.78510958799,1458255.1741666666
23,2012-08-17,1510131.45,0,69.97,3.84,138.1857097,4.156,2012,8,33,3,0,1436311.76,1416926.31,1381339.23,1453416.53,1389377.415,49804.05642230245,1466868.4483333332
23,2012-08-24,1702220.96,0,64.63,3.874,138.2814516,4.156,2012,8,34,3,0,1510131.45,1436311.76,1322932.36,1637266.29,1421575.4700000002,77052.79072580097,1463301.5158333334
23,2012-08-31,1577468.78,0,68.34,3.884,138.3771935,4.156,2012,8,35,3,1,1702220.96,1510131.45,1416926.31,1464295.69,1516397.62,130227.8324837915,1482141.2341666666
23,2012-09-07,1427162.26,1,66.74,3.921,138.4729355,4.156,2012,9,36,3,0,1577468.78,1702220.96,1436311.76,1423289.9,1556533.2374999998,112944.73421764489,1482926.2541666667
23,2012-09-14,1279041.64,0,61.37,3.988,138.5673,4.156,2012,9,37,3,0,1427162.26,1577468.78,1510131.45,1253329.17,1554245.8624999998,116235.76155375384,1473217.4691666665
23,2012-09-21,1338627.55,0,56.8,4.056,138.6534,4.156,2012,9,38,3,0,1279041.64,1427162.26,1702220.96,1289082.81,1496473.4100000001,183460.18134016104,1452967.3916666666
23,2012-09-28,1319035.06,0,53.71,4.018,138.7395,4.156,2012,9,39,3,0,1338627.55,1279041.64,1577468.78,1275597.85,1405575.0574999999,129751.21534610688,1443537.8408333333
23,2012-10-05,1464616.59,0,56.65,4.027,138.8256,4.145,2012,10,40,4,0,1319035.06,1338627.55,1427162.26,1463501.99,1340966.6275,62585.55764048011,1424676.5825000003
23,2012-10-12,1412925.25,0,48.1,4.029,138.9117,4.145,2012,10,41,4,0,1464616.59,1319035.06,1279041.64,1257778.34,1350330.21,80124.43557939238,1431317.8291666666
23,2012-10-19,1363155.77,0,47.89,4.0,138.8336129,4.145,2012,10,42,4,0,1412925.25,1464616.59,1338627.55,1441032.59,1383801.1125,67366.28507408047,1433949.9974999998
23,2012-10-26,1347454.59,0,50.56,3.917,138.7281613,4.145,2012,10,43,4,0,1363155.77,1412925.25,1319035.06,1407191.96,1389933.1675000002,62848.54842650319,1437301.9483333332
24,2011-02-04,1225182.04,0,23.83,3.4,133.1834194,8.252,2011,2,5,1,0,1126921.34,1107170.39,1178641.71,1388725.63,1145118.4100000001,33698.38079294672,1434519.5650000002
24,2011-02-11,1341240.62,1,26.51,3.416,133.260871,8.252,2011,2,6,1,0,1225182.04,1126921.34,1167740.2,1414107.1,1156753.4925000002,52126.81725356285,1427211.6508333336
24,2011-02-18,1360150.12,0,34.04,3.42,133.3701429,8.252,2011,2,7,1,0,1341240.62,1225182.04,1107170.39,1385362.49,1200128.5975000001,107301.45815633274,1432552.485833333
24,2011-02-25,1235121.33,0,26.09,3.452,133.4921429,8.252,2011,2,8,1,0,1360150.12,1341240.62,1126921.34,1158722.74,1263373.5300000003,108791.51642984005,1397625.2866666666
24,2011-03-04,1346994.53,0,31.36,3.605,133.6141429,8.252,2011,3,9,1,0,1235121.33,1360150.12,1225182.04,1412387.37,1290423.5275,70140.23888220041,1382776.8391666666
24,2011-03-11,1253218.7,0,39.51,3.752,133.7361429,8.252,2011,3,10,1,0,1346994.53,1235121.33,1341240.62,1309340.16,1320876.6500000001,57715.43780768651,1362275.3208333335
24,2011-03-18,1168397.26,0,43.39,3.796,133.8492258,8.252,2011,3,11,1,0,1253218.7,1346994.53,1360150.12,1222511.29,1298871.17,63820.47113562328,1328083.0650000002
24,2011-03-25,1158693.12,0,36.88,3.789,133.9587419,8.252,2011,3,12,1,0,1168397.26,1253218.7,1235121.33,1258311.56,1250932.955,73700.29230145439,1226614.8575000002
24,2011-04-01,1163803.3,0,35.73,3.811,134.0682581,8.212,2011,4,13,2,0,1158693.12,1168397.26,1346994.53,1478321.26,1231825.9025,87736.46355363511,1222455.9466666668
24,2011-04-08,1273670.32,0,44.7,3.895,134.1777742,8.212,2011,4,14,2,0,1163803.3,1158693.12,1253218.7,1379579.63,1186028.095,44968.75253664509,1221219.4124999999
24,2011-04-15,1245576.65,0,52.36,3.981,134.2784667,8.212,2011,4,15,2,0,1273670.32,1163803.3,1168397.26,1268266.72,1191141.0,55162.128091153805,1230046.9225
24,2011-04-22,1372484.9,0,46.0,4.061,134.3571,8.212,2011,4,16,2,0,1245576.65,1273670.32,1158693.12,1264117.01,1210435.8475000001,57980.970579942325,1241580.7775
24,2011-04-29,1197761.17,0,60.48,4.117,134.4357333,8.212,2011,4,17,2,0,1372484.9,1245576.65,1163803.3,1259877.19,1263883.7925,86103.10315022086,1262044.4075
24,2011-05-06,1339630.35,0,55.75,4.192,134.5143667,8.212,2011,5,18,2,0,1197761.17,1372484.9,1273670.32,1409705.03,1272373.26,73731.59682206233,1259759.3350000002
24,2011-05-13,1311950.16,0,58.49,4.211,134.593,8.212,2011,5,19,2,0,1339630.35,1197761.17,1245576.65,1346783.35,1288863.2674999998,81123.76863167726,1259625.1458333333
24,2011-05-20,1234281.7,0,59.84,4.202,134.6803871,8.212,2011,5,20,2,0,1311950.16,1339630.35,1372484.9,1283482.85,1305456.645,75941.0081451449,1255608.4825000002
24,2011-05-27,1311153.72,0,65.74,4.134,134.7677742,8.212,2011,5,21,2,0,1234281.7,1311950.16,1197761.17,1473868.15,1270905.845,66078.65227426829,1255538.5133333334
24,2011-06-03,1554837.62,0,73.12,4.069,134.8551613,8.212,2011,6,22,2,0,1311153.72,1234281.7,1339630.35,1566668.91,1299253.9825,45293.2858211726,1252551.7791666666
24,2011-06-10,1373841.91,0,70.02,4.025,134.9425484,8.212,2011,6,23,2,0,1554837.62,1311153.72,1311950.16,1375458.21,1353055.8,139366.00214478225,1277686.6891666667
24,2011-06-17,1320359.23,0,64.34,3.989,135.0837333,8.212,2011,6,24,2,0,1373841.91,1554837.62,1234281.7,1354168.18,1368528.7375,136691.12286595302,1294807.0766666667
24,2011-06-24,1304850.67,0,68.88,3.964,135.2652667,8.212,2011,6,25,2,0,1320359.23,1373841.91,1311153.72,1399073.75,1390048.1199999999,113282.96178685485,1308279.2525
24,2011-07-01,1445596.61,0,70.27,3.916,135.4468,8.358,2011,7,26,3,0,1304850.67,1320359.23,1554837.62,1563387.94,1388472.3575,114780.13085739614,1320033.2
24,2011-07-08,1567340.07,0,72.56,3.886,135.6283333,8.358,2011,7,27,3,0,1445596.61,1304850.67,1373841.91,1665502.55,1361162.105,63576.2413942447,1334360.3908333334
24,2011-07-15,1356938.95,0,74.43,3.915,135.7837419,8.358,2011,7,28,3,0,1567340.07,1445596.61,1320359.23,1418697.05,1409536.645,122629.53250245836,1361174.0091666665
24,2011-07-22,1357672.24,0,79.29,3.972,135.8738387,8.358,2011,7,29,3,0,1356938.95,1567340.07,1304850.67,1333740.35,1418681.5750000002,114881.66943965378,1359878.5133333334
24,2011-07-29,1310973.06,0,74.84,4.004,135.9639355,8.358,2011,7,30,3,0,1357672.24,1356938.95,1445596.61,1387517.63,1431886.9675,99432.6042761839,1373204.4358333333
24,2011-08-05,1417616.81,0,74.64,4.02,136.0540323,8.358,2011,8,31,3,0,1310973.06,1357672.24,1567340.07,1442819.28,1398231.08,114835.9294170351,1370816.3283333334
24,2011-08-12,1402818.01,0,72.52,3.995,136.144129,8.358,2011,8,32,3,0,1417616.81,1310973.06,1356938.95,1384243.75,1360800.265,43724.762007276295,1379621.8825
24,2011-08-19,1352039.88,0,69.93,3.942,136.183129,8.358,2011,8,33,3,0,1402818.01,1417616.81,1357672.24,1375307.54,1372270.03,48166.113754082675,1393666.575
24,2011-08-26,1402372.09,0,69.94,3.906,136.2136129,8.358,2011,8,34,3,0,1352039.88,1402818.01,1310973.06,1350059.35,1370861.94,48813.099911327445,1397073.755
24,2011-09-02,1196105.44,0,68.14,3.879,136.2440968,8.358,2011,9,35,3,0,1402372.09,1352039.88,1417616.81,1366381.6,1393711.6975,28670.089541730158,1384368.2941666667
24,2011-09-09,1527455.19,1,68.32,3.93,136.2745806,8.358,2011,9,36,3,0,1196105.44,1402372.09,1402818.01,1474498.59,1338333.855,97768.22752934994,1369556.9216666666
24,2011-09-16,1227535.97,0,65.56,3.937,136.3145,8.358,2011,9,37,3,0,1527455.19,1196105.44,1352039.88,1273295.46,1369493.15,137114.241163129,1386814.9183333332
24,2011-09-23,1232376.49,0,60.61,3.899,136.367,8.358,2011,9,38,3,0,1227535.97,1527455.19,1402372.09,1169413.27,1338367.1724999999,155319.9534377986,1380372.0266666666
24,2011-09-30,1246242.61,0,68.0,3.858,136.4195,8.358,2011,9,39,3,1,1232376.49,1227535.97,1196105.44,1215273.2,1295868.2725,155226.32198991903,1362603.6833333333
24,2011-10-07,1405914.39,0,53.87,3.775,136.472,8.454,2011,10,40,4,0,1246242.61,1232376.49,1527455.19,1361944.94,1308402.565,146250.10859459508,1335845.5616666668
24,2011-10-14,1333315.03,0,60.21,3.744,136.5150968,8.454,2011,10,41,4,0,1405914.39,1246242.61,1227535.97,1300806.74,1278017.365,85632.44083693353,1339926.8483333334
24,2011-10-21,1283563.43,0,56.6,3.757,136.5017742,8.454,2011,10,42,4,0,1333315.03,1405914.39,1232376.49,1234875.33,1304462.13,81057.39304295003,1337897.0808333333
24,2011-10-28,1307142.75,0,48.0,3.757,136.4884516,8.454,2011,10,43,4,0,1283563.43,1333315.03,1246242.61,1244925.94,1317258.865,69032.10210135873,1335612.945
24,2011-11-04,1385860.38,0,39.87,3.738,136.475129,8.454,2011,11,44,4,0,1307142.75,1283563.43,1405914.39,1285358.01,1332483.9,53003.50273664446,1326406.7733333332
24,2011-11-11,1425078.59,0,46.78,3.719,136.4618065,8.454,2011,11,45,4,0,1385860.38,1307142.75,1333315.03,1312877.01,1327470.3975,43911.2166131493,1324993.6375
24,2011-11-18,1297535.69,0,48.17,3.717,136.4666667,8.454,2011,11,46,4,0,1425078.59,1385860.38,1283563.43,1277150.6,1350411.2875,66263.73219046534,1331080.1966666665
24,2011-11-25,1761235.67,1,41.83,3.689,136.4788,8.454,2011,11,47,4,0,1297535.69,1425078.59,1307142.75,1779276.51,1353904.3525,61781.96435231967,1322343.8299999998
24,2011-12-02,1335647.1,0,47.21,3.666,136.4909333,8.454,2011,12,48,4,0,1761235.67,1297535.69,1385860.38,1413302.7,1467427.5825,203005.00248933028,1369438.0158333334
24,2011-12-09,1529615.54,0,42.3,3.627,136.5030667,8.454,2011,12,49,4,0,1335647.1,1761235.67,1425078.59,1593012.75,1454874.2625000002,211120.53175002997,1353454.0083333333
24,2011-12-16,1624994.43,0,36.0,3.611,136.5335161,8.454,2011,12,50,4,0,1529615.54,1335647.1,1297535.69,1663525.77,1481008.5,212667.28298998348,1378627.3058333334
24,2011-12-23,2168344.23,0,36.93,3.587,136.5883871,8.454,2011,12,51,4,0,1624994.43,1529615.54,1761235.67,2386015.75,1562873.185,178833.71157875165,1411345.4675
24,2011-12-30,1363973.16,1,33.45,3.566,136.6432581,8.454,2011,12,52,4,0,2168344.23,1624994.43,1335647.1,1208600.05,1664650.325,356724.756249032,1488187.2691666668
24,2012-01-06,1251581.89,0,32.86,3.585,136.698129,8.659,2012,1,1,1,0,1363973.16,2168344.23,1529615.54,1178641.71,1671731.8399999999,348195.6821654789,1484692.1666666667
24,2012-01-13,1155594.2,0,36.5,3.666,136.753,8.659,2012,1,2,1,0,1251581.89,1363973.16,1624994.43,1167740.2,1602223.4275,408543.7387282958,1477881.0716666665
24,2012-01-20,1151993.85,0,25.73,3.705,136.8564194,8.659,2012,1,3,1,0,1155594.2,1251581.89,2168344.23,1107170.39,1484873.3699999999,463536.7528339983,1467216.9691666665
24,2012-01-27,1057290.41,0,31.92,3.737,136.9598387,8.659,2012,1,4,1,0,1151993.85,1155594.2,1363973.16,1126921.34,1230785.775,100055.48180621005,1454287.8941666668
24,2012-02-03,1249696.97,0,38.61,3.796,137.0632581,8.659,2012,2,5,1,0,1057290.41,1151993.85,1251581.89,1225182.04,1154115.0875,79333.64814686884,1426907.0633333332
24,2012-02-10,1403460.87,1,33.82,3.826,137.1666774,8.659,2012,2,6,1,0,1249696.97,1057290.41,1155594.2,1341240.62,1153643.8575,78563.59128479252,1412291.9283333335
24,2012-02-17,1326370.08,0,33.92,3.874,137.2583103,8.659,2012,2,7,1,0,1403460.87,1249696.97,1151993.85,1360150.12,1215610.525,147830.959771656,1421119.0266666666
24,2012-02-24,1303233.15,0,37.35,3.917,137.3411034,8.659,2012,2,8,1,0,1326370.08,1403460.87,1057290.41,1235121.33,1259204.5825,148526.99899290563,1384880.2275
24,2012-03-02,1213994.39,0,35.36,3.983,137.4238966,8.659,2012,3,9,1,0,1303233.15,1326370.08,1249696.97,1346994.53,1320690.2675,63843.642726013684,1382179.065
24,2012-03-09,1325835.7,0,41.5,4.021,137.5066897,8.659,2012,3,10,1,0,1213994.39,1303233.15,1403460.87,1253218.7,1311764.6225,78002.83238551475,1355877.3025
24,2012-03-16,1239299.12,0,48.68,4.021,137.5843871,8.659,2012,3,11,1,0,1325835.7,1213994.39,1326370.08,1168397.26,1292358.33,53343.86013571377,1330947.4083333332
24,2012-03-23,1221723.94,0,59.51,4.054,137.6552903,8.659,2012,3,12,1,0,1239299.12,1325835.7,1303233.15,1158693.12,1270590.59,52598.621184295735,1253526.9825
24,2012-03-30,1230106.13,0,47.28,4.098,137.7261935,8.659,2012,3,13,1,0,1221723.94,1239299.12,1213994.39,1163803.3,1250213.2874999999,51514.786814500105,1241672.8808333334
24,2012-04-06,1524734.29,0,45.25,4.143,137.7970968,8.983,2012,4,14,2,0,1230106.13,1221723.94,1325835.7,1273670.32,1254241.2225,48266.31671185592,1239883.2341666666
24,2012-04-13,1285783.87,0,48.65,4.187,137.868,8.983,2012,4,15,2,0,1524734.29,1230106.13,1239299.12,1245576.65,1303965.8699999999,147353.85988367329,1270644.9083333334
24,2012-04-20,1208654.4,0,61.05,4.17,137.9230667,8.983,2012,4,16,2,0,1285783.87,1524734.29,1221723.94,1372484.9,1315587.0574999999,142300.23265458664,1281794.0766666667
24,2012-04-27,1194334.65,0,49.26,4.163,137.9781333,8.983,2012,4,17,2,0,1208654.4,1285783.87,1230106.13,1197761.17,1312319.6725,145292.43365811024,1294407.7425
24,2012-05-04,1306551.71,0,52.14,4.124,138.0332,8.983,2012,5,18,2,0,1194334.65,1208654.4,1524734.29,1339630.35,1303376.8025,152939.17429648057,1289794.2158333333
